project_id,date,sha,commit_msg,N,M,too_small,D1_csi,D1_n_comm,D2_max_gini,D3_alg_conn,D3_norm_gap,D3_fiedler_bim,D4_cycle_rank_norm,n_components,giant_component_frac,isolated_frac,n_staging,n_intermediate,n_mart,n_unclassified,n_sql_files,n_dbt_projects
dagster-io__dagster,2020-08-18T18:11:46,7908089fdc2a704262b40371d8f8521c877e7ebe,scaffold and port dagster-dbt for rpc,4,3,True,,,,,,,,1,1.0,0.0,0,0,0,4,4,1
dagster-io__dagster,2022-02-23T18:33:09,5cec1c8a41c04ea9126ad428dd7997a129429ced,[dagster-dbt] fix issues with dbt asset integration (#6777),4,3,True,,,,,,,,1,1.0,0.0,0,0,0,4,4,1
dagster-io__dagster,2022-06-08T13:03:34,8e6b70f040f7e33ad6f9792f9806a5ab382efa20,[dagster-dbt] update dbt keys (#8228),4,3,True,,,,,,,,1,1.0,0.0,0,0,0,4,4,1
dagster-io__dagster,2022-08-03T20:58:26,2c821b4fa77f03b419af4552d73c6645e0d4d55b,3.14/n example overhaul: hacker_news_assets -> project_fully_featured  + recommended project layout (#9191),18,16,False,0.7857142857142857,3,0.6814814814814815,0.4023728380236242,0.056116075929443975,0.4161719691330362,0.1111111111111111,4,0.555556,0.055556,0,0,0,18,20,4
dagster-io__dagster,2022-08-25T15:05:07,fdaaedcef31c9a589617a06c63728908364dab5f,[dagster-dbt] allow dbt projects including metrics to be loaded (#9419),20,18,False,0.7857142857142857,3,0.6557142857142857,0.4023728380236242,0.056116075929443975,0.4161718794027802,0.1,4,0.5,0.05,0,0,0,20,22,4
dagster-io__dagster,2022-10-10T15:11:25,0035ebc50e1c19db3c16b0a9c81c32f507625763,Data pipeline smoke test example (#9945),22,19,False,0.7857142857142857,3,0.6641414141414141,0.40237283802362434,0.05611607592944401,0.41617188045928627,0.09090909090909091,5,0.454545,0.045455,0,0,0,22,24,5
dagster-io__dagster,2022-12-14T14:29:32,7d92ffc709d063a5ab0053315b0608ceecacadf1,[dagster-dbt] Enable setting FreshnessPolicies on dbt assets (#11103),22,19,False,0.7857142857142857,3,0.6641414141414141,0.40237283802362434,0.05611607592944401,0.41617186044072635,0.09090909090909091,5,0.454545,0.045455,0,0,0,22,24,5
dagster-io__dagster,2023-03-14T09:21:05,169777db06a94f9849577b2c141e3500b60d8b41,[dagster-dbt] add cron_schedule_timezone to set of properties parsed from dbt config (#12904),22,19,False,0.7857142857142857,3,0.6641414141414141,0.40237283802362434,0.05611607592944401,0.4161718785888565,0.09090909090909091,5,0.454545,0.045455,0,0,0,22,24,5
dagster-io__dagster,2023-05-09T09:45:53,91b12934e6a767d955e5b481b9deb971119df3fe,example: rename project_pypi_github to project_analytics (#14170),28,24,False,0.7857142857142857,3,0.6572948328267477,0.40237283802362434,0.05611607592944401,0.4161719728411073,0.07142857142857142,6,0.357143,0.035714,3,0,0,25,30,6
dagster-io__dagster,2023-06-26T13:20:18,01b398277ddf9f799fa02d481fcae5bd4d56f767,Enable upstream/downstream dbt deps (#14932),33,29,False,0.7857142857142857,3,0.6526806526806527,0.40237283802362434,0.05611607592944401,0.41617195844212473,0.09090909090909091,7,0.30303,0.030303,6,0,0,27,35,7
dagster-io__dagster,2023-07-13T16:50:01,fa5641583e4f2598049ae8ad10e44e7d34d54260,fix(dbt): ensure scaffold tests successfully run on clean build (#15281),33,29,False,0.7857142857142857,3,0.6526806526806527,0.40237283802362434,0.05611607592944401,0.41617197134920997,0.09090909090909091,7,0.30303,0.030303,6,0,0,27,35,7
